game_id,season,season_week,family,model,bucket,selected_side,price_american,price_decimal,edge_pp,p_model,implied_ev,w,p_push,profit,breakeven,reconstructed_line,reconstructed_book
2020_03_SF_NYG,2020,03,ML_XGB_DISAGREEMENT,XGB,0-2,home,144,2.44,0.2178807045992548,0.39771997928619385,-0.02956325054168707,0,0,-1.0,0.4098360655737705,3.0,draftkings
2020_03_SF_NYG,2020,03,ML_AVG_DISAGREEMENT,AVG,4-8,away,-159,1.6289308176100628,5.499066492742788,0.6594494926872264,0.07419760129554476,1,0,0.628931,0.613899613899614,3.0,draftkings
2020_03_TB_DEN,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,12+,home,205,3.05,23.586569186515803,0.5470990444997845,0.6686520857243428,0,0,-1.0,0.3278688524590164,5.5,draftkings
2020_03_TB_DEN,2020,03,LONG_DOG_201+_CONTEXT,QB_ELO,LONG201+,home,205,3.05,23.586569186515803,0.5470990444997845,0.6686520857243428,0,0,-1.0,0.3278688524590164,5.5,draftkings
2020_03_TB_DEN,2020,03,ML_XGB_DISAGREEMENT,XGB,12+,home,205,3.05,17.42782781389178,0.4855116307735443,0.48081047385931,0,0,-1.0,0.3278688524590164,5.5,draftkings
2020_03_TB_DEN,2020,03,LONG_DOG_201+_CONTEXT,XGB,LONG201+,home,205,3.05,17.42782781389178,0.4855116307735443,0.48081047385931,0,0,-1.0,0.3278688524590164,5.5,draftkings
2020_03_TB_DEN,2020,03,ML_AVG_DISAGREEMENT,AVG,12+,home,205,3.05,20.507198500203792,0.5163053376366644,0.5747312797918265,0,0,-1.0,0.3278688524590164,5.5,draftkings
2020_03_TB_DEN,2020,03,LONG_DOG_201+_CONTEXT,AVG,LONG201+,home,205,3.05,20.507198500203792,0.5163053376366644,0.5747312797918265,0,0,-1.0,0.3278688524590164,5.5,draftkings
2020_03_TB_DEN,2020,03,ML_CORROBORATED_DISAGREEMENT,CORROB,12+,home,205,3.05,20.507198500203792,0.5163053376366644,0.5747312797918265,0,0,-1.0,0.3278688524590164,5.5,draftkings
2020_03_TEN_MIN,2020,03,ML_QBELO_DISAGREEMENT,QB_ELO,4-8,home,130,2.3,6.0868420891099895,0.47020252776920207,0.08146581386916463,0,0,-1.0,0.4347826086956522,3.0,fanduel
2020_03_TEN_MIN,2020,03,ML_DOG_VALUE_ZONE,QB_ELO,ZONE,home,130,2.3,6.0868420891099895,0.47020252776920207,0.08146581386916463,0,0,-1.0,0.4347826086956522,3.0,fanduel
2020_03_TEN_MIN,2020,03,ML_XGB_DISAGREEMENT,XGB,8-12,away,-147,1.6802721088435373,8.16020206964616,0.6722679138183594,0.12959302525942018,1,0,0.680272,0.5951417004048584,3.0,fanduel
2020_03_TEN_MIN,2020,03,ML_AVG_DISAGREEMENT,AVG,0-2,away,-147,1.6802721088435373,1.0366799902680857,0.6010326930245786,0.009898470592319075,1,0,0.680272,0.5951417004048584,3.0,fanduel
