game_id,season,season_week,family,model,bucket,selected_side,price_american,price_decimal,edge_pp,p_model,implied_ev,w,p_push,profit,breakeven,reconstructed_line,reconstructed_book
2023_03_ATL_DET,2023,03,ML_DOG_VALUE_ZONE,AVG,ZONE,away,142,2.42,3.577884847940871,0.4272254481522295,0.03388558452839541,0,0,-1.0,0.4132231404958678,3.0,draftkings
2023_03_ATL_DET,2023,03,ML_CORROBORATED_DISAGREEMENT,CORROB,2-4,away,142,2.42,3.577884847940871,0.4272254481522295,0.03388558452839541,0,0,-1.0,0.4132231404958678,3.0,draftkings
2023_03_ATL_DET,2023,03,ML_DOG_VALUE_ZONE,CORROB,ZONE,away,142,2.42,3.577884847940871,0.4272254481522295,0.03388558452839541,0,0,-1.0,0.4132231404958678,3.0,draftkings
2023_03_BUF_WAS,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,4-8,home,200,3.0,6.58550002950844,0.38954270016248943,0.16862810048746835,0,0,-1.0,0.3333333333333333,5.5,draftkings
2023_03_BUF_WAS,2023,03,ML_XGB_DISAGREEMENT,XGB,12+,home,200,3.0,18.47132767904624,0.5084009766578674,0.5252029299736023,0,0,-1.0,0.3333333333333333,5.5,draftkings
2023_03_BUF_WAS,2023,03,ML_AVG_DISAGREEMENT,AVG,12+,home,200,3.0,12.528413854277337,0.4489718384101784,0.3469155152305352,0,0,-1.0,0.3333333333333333,5.5,draftkings
2023_03_BUF_WAS,2023,03,ML_DOG_VALUE_ZONE,AVG,ZONE,home,200,3.0,12.528413854277337,0.4489718384101784,0.3469155152305352,0,0,-1.0,0.3333333333333333,5.5,draftkings
2023_03_BUF_WAS,2023,03,ML_CORROBORATED_DISAGREEMENT,CORROB,12+,home,200,3.0,12.528413854277337,0.4489718384101784,0.3469155152305352,0,0,-1.0,0.3333333333333333,5.5,draftkings
2023_03_BUF_WAS,2023,03,ML_DOG_VALUE_ZONE,CORROB,ZONE,home,200,3.0,12.528413854277337,0.4489718384101784,0.3469155152305352,0,0,-1.0,0.3333333333333333,5.5,draftkings
2023_03_CAR_SEA,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,0-2,home,-215,1.4651162790697674,0.3453224049468129,0.6563762453149989,-0.03833247779430393,1,0,0.465116,0.6825396825396826,5.0,draftkings
2023_03_CAR_SEA,2023,03,ML_XGB_DISAGREEMENT,XGB,8-12,away,190,2.9,9.02667378869298,0.4373437166213989,0.2682967782020569,0,0,-1.0,0.3448275862068966,5.0,draftkings
2023_03_CAR_SEA,2023,03,ML_DOG_VALUE_ZONE,XGB,ZONE,away,190,2.9,9.02667378869298,0.4373437166213989,0.2682967782020569,0,0,-1.0,0.3448275862068966,5.0,draftkings
2023_03_CAR_SEA,2023,03,ML_AVG_DISAGREEMENT,AVG,4-8,away,190,2.9,4.340675691873091,0.39048373565320005,0.13240283339428016,0,0,-1.0,0.3448275862068966,5.0,draftkings
2023_03_CHI_KC,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,4-8,home,-700,1.1428571428571428,5.026799693153294,0.8856634294273088,0.012186776488352757,1,0,0.142857,0.875,13.0,draftkings
2023_03_CHI_KC,2023,03,ML_XGB_DISAGREEMENT,XGB,12+,away,520,6.2,19.73212728735835,0.3619258403778076,1.2439402103424073,0,0,-1.0,0.16129032258064516,13.0,draftkings
