season,week,season_type,gameday,game_id,away_team,home_team,team_side,canonical_team,canonical_opponent,actual_starting_qb_name,actual_starting_qb_pfr_id,actual_starting_qb_gsis_id,starter_resolution_class,starter_source,starter_source_game_id,starter_source_locator,starter_source_rank,starter_evidence_class,historical_model_usage,postseason_flag,semantic_exception_flag,official_qb_start_credit,notes
2025,7,REG,2025-10-19,2025_07_NE_TEN,NE,TEN,away,NE,TEN,Drake Maye,MayeDr00,00-0039851,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_NE_TEN,2025 Stathead pasted rank 287,287,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_NE_TEN,NE,TEN,home,TEN,NE,Cam Ward,WardCa00,00-0040676,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_NE_TEN,2025 Stathead pasted rank 76,76,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_NO_CHI,NO,CHI,away,NO,CHI,Spencer Rattler,RattSp00,00-0039376,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_NO_CHI,2025 Stathead pasted rank 70,70,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_NO_CHI,NO,CHI,home,CHI,NO,Caleb Williams,WillCa03,00-0039918,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_NO_CHI,2025 Stathead pasted rank 78,78,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_NYG_DEN,NYG,DEN,away,NYG,DEN,Jaxson Dart,DartJa00,00-0040691,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_NYG_DEN,2025 Stathead pasted rank 478,478,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_NYG_DEN,NYG,DEN,home,DEN,NYG,Bo Nix,NixxBo00,00-0039732,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_NYG_DEN,2025 Stathead pasted rank 231,231,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_PHI_MIN,PHI,MIN,away,PHI,MIN,Jalen Hurts,HurtJa00,00-0036389,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_PHI_MIN,2025 Stathead pasted rank 400,400,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_PHI_MIN,PHI,MIN,home,MIN,PHI,Carson Wentz,WentCa00,00-0032950,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_PHI_MIN,2025 Stathead pasted rank 77,77,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-16,2025_07_PIT_CIN,PIT,CIN,away,PIT,CIN,Aaron Rodgers,RodgAa00,00-0023459,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_PIT_CIN,2025 Stathead pasted rank 71,71,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-16,2025_07_PIT_CIN,PIT,CIN,home,CIN,PIT,Joe Flacco,FlacJo00,00-0026158,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_PIT_CIN,2025 Stathead pasted rank 454,454,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-20,2025_07_TB_DET,TB,DET,away,TB,DET,Baker Mayfield,MayfBa00,00-0034855,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_TB_DET,2025 Stathead pasted rank 268,268,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-20,2025_07_TB_DET,TB,DET,home,DET,TB,Jared Goff,GoffJa00,00-0033106,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_TB_DET,2025 Stathead pasted rank 436,436,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_WAS_DAL,WAS,DAL,away,WAS,DAL,Jayden Daniels,DaniJa02,00-0039910,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_WAS_DAL,2025 Stathead pasted rank 511,511,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,7,REG,2025-10-19,2025_07_WAS_DAL,WAS,DAL,home,DAL,WAS,Dak Prescott,PresDa01,00-0033077,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_07_WAS_DAL,2025 Stathead pasted rank 69,69,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_BUF_CAR,BUF,CAR,away,BUF,CAR,Josh Allen,AlleJo02,00-0034857,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_BUF_CAR,2025 Stathead pasted rank 559,559,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_BUF_CAR,BUF,CAR,home,CAR,BUF,Andy Dalton,DaltAn00,00-0027973,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_BUF_CAR,2025 Stathead pasted rank 514,514,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_CHI_BAL,CHI,BAL,away,CHI,BAL,Caleb Williams,WillCa03,00-0039918,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_CHI_BAL,2025 Stathead pasted rank 86,86,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_CHI_BAL,CHI,BAL,home,BAL,CHI,Tyler Huntley,HuntTy01,00-0035993,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_CHI_BAL,2025 Stathead pasted rank 411,411,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_CLE_NE,CLE,NE,away,CLE,NE,Dillon Gabriel,GabrDi00,00-0040704,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_CLE_NE,2025 Stathead pasted rank 450,450,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_CLE_NE,CLE,NE,home,NE,CLE,Drake Maye,MayeDr00,00-0039851,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_CLE_NE,2025 Stathead pasted rank 288,288,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_DAL_DEN,DAL,DEN,away,DAL,DEN,Dak Prescott,PresDa01,00-0033077,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_DAL_DEN,2025 Stathead pasted rank 201,201,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_DAL_DEN,DAL,DEN,home,DEN,DAL,Bo Nix,NixxBo00,00-0039732,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_DAL_DEN,2025 Stathead pasted rank 232,232,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_GB_PIT,GB,PIT,away,GB,PIT,Jordan Love,LoveJo03,00-0036264,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_GB_PIT,2025 Stathead pasted rank 332,332,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_GB_PIT,GB,PIT,home,PIT,GB,Aaron Rodgers,RodgAa00,00-0023459,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_GB_PIT,2025 Stathead pasted rank 81,81,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_MIA_ATL,MIA,ATL,away,MIA,ATL,Tua Tagovailoa,TagoTu00,00-0036212,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_MIA_ATL,2025 Stathead pasted rank 83,83,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_MIA_ATL,MIA,ATL,home,ATL,MIA,Kirk Cousins,CousKi00,00-0029604,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_MIA_ATL,2025 Stathead pasted rank 515,515,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-23,2025_08_MIN_LAC,MIN,LAC,away,MIN,LAC,Carson Wentz,WentCa00,00-0032950,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_MIN_LAC,2025 Stathead pasted rank 85,85,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-23,2025_08_MIN_LAC,MIN,LAC,home,LAC,MIN,Justin Herbert,HerbJu00,00-0036355,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_MIN_LAC,2025 Stathead pasted rank 420,420,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_NYG_PHI,NYG,PHI,away,NYG,PHI,Jaxson Dart,DartJa00,00-0040691,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_NYG_PHI,2025 Stathead pasted rank 479,479,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_NYG_PHI,NYG,PHI,home,PHI,NYG,Jalen Hurts,HurtJa00,00-0036389,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_NYG_PHI,2025 Stathead pasted rank 401,401,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_NYJ_CIN,NYJ,CIN,away,NYJ,CIN,Justin Fields,FielJu00,00-0036945,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_NYJ_CIN,2025 Stathead pasted rank 469,469,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_NYJ_CIN,NYJ,CIN,home,CIN,NYJ,Joe Flacco,FlacJo00,00-0026158,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_NYJ_CIN,2025 Stathead pasted rank 455,455,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_SF_HOU,SF,HOU,away,SF,HOU,Mac Jones,JoneMa05,00-0036972,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_SF_HOU,2025 Stathead pasted rank 363,363,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_SF_HOU,SF,HOU,home,HOU,SF,C.J. Stroud,StroCJ00,00-0039163,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_SF_HOU,2025 Stathead pasted rank 82,82,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_TB_NO,TB,NO,away,TB,NO,Baker Mayfield,MayfBa00,00-0034855,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_TB_NO,2025 Stathead pasted rank 269,269,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_TB_NO,TB,NO,home,NO,TB,Spencer Rattler,RattSp00,00-0039376,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_TB_NO,2025 Stathead pasted rank 80,80,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_TEN_IND,TEN,IND,away,TEN,IND,Cam Ward,WardCa00,00-0040676,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_TEN_IND,2025 Stathead pasted rank 84,84,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-26,2025_08_TEN_IND,TEN,IND,home,IND,TEN,Daniel Jones,JoneDa05,00-0035710,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_TEN_IND,2025 Stathead pasted rank 373,373,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-27,2025_08_WAS_KC,WAS,KC,away,WAS,KC,Marcus Mariota,MariMa01,00-0032268,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_WAS_KC,2025 Stathead pasted rank 302,302,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,8,REG,2025-10-27,2025_08_WAS_KC,WAS,KC,home,KC,WAS,Patrick Mahomes,MahoPa00,00-0033873,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_08_WAS_KC,2025 Stathead pasted rank 315,315,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-03,2025_09_ARI_DAL,ARI,DAL,away,ARI,DAL,Jacoby Brissett,BrisJa00,00-0033119,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_ARI_DAL,2025 Stathead pasted rank 542,542,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-03,2025_09_ARI_DAL,ARI,DAL,home,DAL,ARI,Dak Prescott,PresDa01,00-0033077,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_ARI_DAL,2025 Stathead pasted rank 202,202,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_ATL_NE,ATL,NE,away,ATL,NE,Michael Penix,PeniMi00,00-0039917,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_ATL_NE,2025 Stathead pasted rank 219,219,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_ATL_NE,ATL,NE,home,NE,ATL,Drake Maye,MayeDr00,00-0039851,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_ATL_NE,2025 Stathead pasted rank 289,289,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-10-30,2025_09_BAL_MIA,BAL,MIA,away,BAL,MIA,Lamar Jackson,JackLa00,00-0034796,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_BAL_MIA,2025 Stathead pasted rank 385,385,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-10-30,2025_09_BAL_MIA,BAL,MIA,home,MIA,BAL,Tua Tagovailoa,TagoTu00,00-0036212,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_BAL_MIA,2025 Stathead pasted rank 92,92,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_CAR_GB,CAR,GB,away,CAR,GB,Bryce Young,YounBr01,00-0039150,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_CAR_GB,2025 Stathead pasted rank 95,95,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_CAR_GB,CAR,GB,home,GB,CAR,Jordan Love,LoveJo03,00-0036264,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_CAR_GB,2025 Stathead pasted rank 333,333,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_CHI_CIN,CHI,CIN,away,CHI,CIN,Caleb Williams,WillCa03,00-0039918,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_CHI_CIN,2025 Stathead pasted rank 94,94,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_CHI_CIN,CHI,CIN,home,CIN,CHI,Joe Flacco,FlacJo00,00-0026158,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_CHI_CIN,2025 Stathead pasted rank 456,456,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_DEN_HOU,DEN,HOU,away,DEN,HOU,Bo Nix,NixxBo00,00-0039732,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_DEN_HOU,2025 Stathead pasted rank 233,233,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_DEN_HOU,DEN,HOU,home,HOU,DEN,C.J. Stroud,StroCJ00,00-0039163,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_DEN_HOU,2025 Stathead pasted rank 91,91,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_IND_PIT,IND,PIT,away,IND,PIT,Daniel Jones,JoneDa05,00-0035710,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_IND_PIT,2025 Stathead pasted rank 374,374,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_IND_PIT,IND,PIT,home,PIT,IND,Aaron Rodgers,RodgAa00,00-0023459,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_IND_PIT,2025 Stathead pasted rank 87,87,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_JAX_LV,JAX,LV,away,JAX,LV,Trevor Lawrence,LawrTr00,00-0036971,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_JAX_LV,2025 Stathead pasted rank 346,346,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_JAX_LV,JAX,LV,home,LV,JAX,Geno Smith,SmitGe00,00-0030565,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_JAX_LV,2025 Stathead pasted rank 89,89,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_KC_BUF,KC,BUF,away,KC,BUF,Patrick Mahomes,MahoPa00,00-0033873,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_KC_BUF,2025 Stathead pasted rank 316,316,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_KC_BUF,KC,BUF,home,BUF,KC,Josh Allen,AlleJo02,00-0034857,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_KC_BUF,2025 Stathead pasted rank 560,560,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_LAC_TEN,LAC,TEN,away,LAC,TEN,Justin Herbert,HerbJu00,00-0036355,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_LAC_TEN,2025 Stathead pasted rank 421,421,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_LAC_TEN,LAC,TEN,home,TEN,LAC,Cam Ward,WardCa00,00-0040676,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_LAC_TEN,2025 Stathead pasted rank 93,93,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_MIN_DET,MIN,DET,away,MIN,DET,J.J. McCarthy,McCaJJ00,00-0039923,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_MIN_DET,2025 Stathead pasted rank 254,254,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_MIN_DET,MIN,DET,home,DET,MIN,Jared Goff,GoffJa00,00-0033106,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_MIN_DET,2025 Stathead pasted rank 437,437,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_NO_LA,NO,LAR,away,NO,LAR,Tyler Shough,ShouTy00,00-0040743,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_NO_LA,2025 Stathead pasted rank 88,88,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_NO_LA,NO,LAR,home,LAR,NO,Matthew Stafford,StafMa00,00-0026498,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_NO_LA,2025 Stathead pasted rank 90,90,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_SEA_WAS,SEA,WAS,away,SEA,WAS,Sam Darnold,DarnSa00,00-0034869,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_SEA_WAS,2025 Stathead pasted rank 496,496,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_SEA_WAS,SEA,WAS,home,WAS,SEA,Jayden Daniels,DaniJa02,00-0039910,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_SEA_WAS,2025 Stathead pasted rank 512,512,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_SF_NYG,SF,NYG,away,SF,NYG,Mac Jones,JoneMa05,00-0036972,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_SF_NYG,2025 Stathead pasted rank 364,364,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
2025,9,REG,2025-11-02,2025_09_SF_NYG,SF,NYG,home,NYG,SF,Jaxson Dart,DartJa00,00-0040691,STATHEAD_UNAMBIGUOUS_SINGLE_CANDIDATE,STATHEAD_QB_STARTED_QUERY,2025_09_SF_NYG,2025 Stathead pasted rank 480,480,POSTGAME_ACTUAL_STARTER,ORACLE_STARTER_IDENTITY_ONLY,False,False,CREDITED,
